project,version,tracer,kind,zrange,region,weight,close pair correction,available,data type,directory
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,GAL040,default-FKP_thetacut_complete,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,GAL060,default-FKP_thetacut_complete,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,N,default-FKP_thetacut_complete,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGCnoN,default-FKP_thetacut_complete,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,S,default-FKP_thetacut_complete,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGCnoDES,default-FKP_thetacut_complete,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SnoDES,default-FKP_thetacut_complete,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,DES,default-FKP,None,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,N,default-FKP,None,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,S,default-FKP,None,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
